"participant" "outcome" "rt" "affect"
"25807" 138 -2 1.8265 2
"25808" 138 2 2.32179999999702 97
"25809" 138 1 2.246 99
"25810" 138 2 1.80330000000075 99
"25811" 138 1 3.2425 99
"25812" 138 1 1.28220000000298 90
"25813" 138 -2 1.44989999999851 1
"25814" 138 2 1.50090000000224 100
"25815" 138 -1 1.67359999999776 34
"25816" 138 -2 2.02210000000149 22
"25817" 138 1 2.11809999999776 83
"25818" 138 -2 1.60440000000224 1
"25819" 138 1 2.49720000000298 100
"25820" 138 1 1.553 88
"25821" 138 2 1.82689999999851 100
"25822" 138 1 2.5365 99
"25823" 138 -1 3.35269999999925 2
"25824" 138 -1 1.32139999999851 3
"25825" 138 -1 1.38119999999926 42
"25826" 138 2 1.7345 93
"25827" 138 -1 1.99369999999925 32
"25828" 138 -2 1.82560000000149 4
"25829" 138 -2 1.59590000000224 2
"25830" 138 -2 2.39229999999702 1
"25831" 138 1 2.08119999999925 94
"25832" 138 -2 2.14219999999926 2
"25833" 138 2 1.9165 92
"25834" 138 -1 1.54960000000149 0
"25835" 138 1 1.50769999999925 73
"25836" 138 -1 2.29519999999925 1
"25837" 138 1 2.78269999999925 100
"25838" 138 1 1.74869999999925 96
"25839" 138 2 2.80460000000149 99
"25840" 138 -1 1.69290000000224 1
"25841" 138 2 2.84590000000223 99
"25842" 138 -1 1.54420000000298 11
"25843" 138 2 2.41910000000149 99
"25844" 138 2 2.56540000000224 100
"25845" 138 1 1.95339999999851 99
"25846" 138 -2 1.85740000000224 2
"25847" 138 1 1.7585 86
"25848" 138 2 1.60719999999926 99
"25849" 138 1 1.81679999999702 99
"25850" 138 -1 1.6565 19
"25851" 138 2 1.61390000000224 98
"25852" 138 -1 2.51780000000074 3
"25853" 138 -2 1.98190000000224 2
"25854" 138 -2 2.26580000000075 3
"25855" 138 2 1.96280000000075 100
"25856" 138 2 1.71889999999851 99
"25857" 138 -1 2.704 48
"25858" 138 -2 3.06980000000075 2
"25859" 139 -2 1.86479999999981 29
"25860" 139 1 2.84730000000074 95
"25861" 139 -1 2.13109999999963 10
"25862" 139 -2 2.681 2
"25863" 139 -1 1.98110000000056 38
"25864" 139 1 1.86659999999963 76
"25865" 139 2 1.89459999999963 99
"25866" 139 -2 1.88929999999981 3
"25867" 139 2 1.66840000000037 97
"25868" 139 1 1.82779999999981 98
"25869" 139 -1 1.93390000000037 45
"25870" 139 -2 1.60840000000037 5
"25871" 139 1 1.65709999999963 64
"25872" 139 1 1.537 57
"25873" 139 -2 1.7515 7
"25874" 139 2 1.54590000000037 97
"25875" 139 1 1.73170000000019 91
"25876" 139 -2 2.60920000000019 7
"25877" 139 2 1.69860000000056 97
"25878" 139 -2 1.67890000000037 8
"25879" 139 2 1.64179999999981 96
"25880" 139 -1 1.5845 35
"25881" 139 -1 1.60490000000037 2
"25882" 139 -1 1.48459999999963 23
"25883" 139 -1 1.60770000000019 4
"25884" 139 1 1.56929999999981 99
"25885" 139 -1 1.60960000000056 4
"25886" 139 2 1.42059999999963 97
"25887" 139 2 1.54620000000019 97
"25888" 139 -2 1.34739999999944 3
"25889" 139 -2 1.83489999999944 3
"25890" 139 -2 1.52840000000037 4
"25891" 139 2 1.72090000000037 97
"25892" 139 1 1.35509999999963 94
"25893" 139 -1 1.45459999999963 4
"25894" 139 -1 1.3205 20
"25895" 139 1 1.2425 97
"25896" 139 -2 2.29990000000037 1
"25897" 139 1 1.52230000000075 85
"25898" 139 -1 1.26059999999963 7
"25899" 139 2 2.35270000000019 97
"25900" 139 -1 1.55640000000037 26
"25901" 139 1 1.43340000000037 78
"25902" 139 2 1.66439999999944 97
"25903" 139 1 1.581 92
"25904" 139 2 1.48990000000037 99
"25905" 139 -2 1.53339999999851 3
"25906" 139 -1 1.45730000000074 6
"25907" 139 -1 1.31409999999963 10
"25908" 139 -1 1.42109999999963 25
"25909" 139 1 1.21980000000074 93
"25910" 139 -1 1.38690000000037 27
"25911" 139 2 1.43369999999926 98
"25912" 139 -1 1.48770000000112 34
"25913" 139 -2 1.995 6
"25914" 139 -1 1.56040000000037 3
"25915" 139 2 1.36080000000074 100
"25916" 139 1 1.50330000000075 83
"25917" 139 -2 1.56379999999888 6
"25918" 139 1 1.51239999999851 77
"25919" 139 1 1.57819999999925 75
"25920" 139 2 1.48409999999963 98
"25921" 139 -2 1.36840000000037 1
"25922" 139 1 1.55109999999963 75
"25923" 139 -1 1.56620000000112 22
"25924" 139 2 1.3155 99
"25925" 139 2 1.64259999999963 100
"25926" 139 -2 1.80809999999963 1
"25927" 139 1 1.34459999999963 74
"25928" 139 -2 1.57219999999925 4
"25929" 139 1 1.23509999999963 78
"25930" 139 -1 1.50320000000112 3
"25931" 139 1 1.23759999999963 78
"25932" 139 1 1.2845 82
"25933" 139 -2 1.28579999999888 11
"25934" 139 2 2.36680000000075 98
"25935" 139 2 1.35970000000112 95
"25936" 139 1 1.57669999999926 82
"25937" 139 -1 1.43319999999925 26
"25938" 139 -2 1.43909999999963 1
"25939" 139 -2 1.28970000000112 2
"25940" 139 -2 1.73709999999963 4
"25941" 139 2 1.52219999999926 95
"25942" 139 -2 1.37619999999925 3
"25943" 139 1 1.319 77
"25944" 139 -1 1.5695 33
"25945" 139 -1 1.30240000000037 29
"25946" 139 2 1.87309999999963 98
"25947" 139 2 1.46759999999963 97
"25948" 139 -2 1.44969999999926 4
"25949" 139 1 1.38280000000074 78
"25950" 139 2 1.51630000000075 98
"25951" 139 2 1.2395 98
"25952" 139 -1 1.2135 19
"25953" 139 2 1.93430000000075 100
"25954" 139 -2 1.458 4
"25955" 139 -2 1.35509999999963 5
"25956" 139 1 1.255 81
"25957" 139 -2 1.55320000000112 2
"25958" 139 1 1.35709999999963 81
"25959" 139 -2 2.1805 10
"25960" 139 -2 2.18060000000149 7
"25961" 139 2 1.58419999999925 95
"25962" 139 2 1.77690000000037 95
"25963" 139 -2 1.49910000000149 4
"25964" 139 1 1.53 81
"25965" 139 -2 1.24280000000075 4
"25966" 139 1 1.39419999999925 81
"25967" 139 -1 1.36969999999925 12
"25968" 139 -2 1.38209999999963 2
"25969" 139 -1 1.455 27
"25970" 139 1 1.33890000000037 70
"25971" 139 -2 1.39359999999963 11
"25972" 139 1 1.20660000000149 76
"25973" 139 -1 1.70019999999925 26
"25974" 139 1 1.62520000000112 69
"25975" 139 -1 1.90079999999888 36
"25976" 139 2 2.21879999999888 96
"25977" 139 1 1.849 81
"25978" 139 -1 1.77259999999963 33
"25979" 139 -1 2.10590000000037 24
"25980" 139 -1 1.86 12
"25981" 139 -2 2.15560000000149 6
"25982" 139 1 1.58859999999963 76
"25983" 139 -1 1.70369999999926 26
"25984" 139 -2 1.84609999999963 5
"25985" 139 2 1.33939999999851 93
"25986" 139 1 1.25440000000037 82
"25987" 139 -1 1.51809999999963 6
"25988" 139 -1 1.2655 1
"25989" 139 2 1.26239999999851 96
"25990" 139 2 1.37359999999963 98
"25991" 139 -2 1.42209999999963 3
"25992" 139 2 1.56260000000149 99
"25993" 139 2 1.28839999999851 98
"25994" 139 2 1.77729999999888 100
"25995" 139 1 1.18509999999963 84
"25996" 139 -1 1.48670000000112 11
"25997" 139 2 1.91690000000037 97
"25998" 139 1 1.62120000000112 80
"25999" 139 -1 1.29959999999963 28
"26000" 139 -1 1.52020000000112 29
"26001" 139 1 1.447 76
"26002" 139 -2 1.32069999999926 6
"26003" 139 -2 1.45340000000037 5
"26004" 139 1 1.32790000000037 76
"26005" 139 1 1.26989999999851 82
"26006" 139 -1 1.24169999999925 6
"26007" 139 2 1.27019999999926 97
"26008" 139 1 1.26359999999963 81
"26009" 139 -1 1.37219999999925 8
"26010" 139 2 2.01990000000037 97
"26011" 139 -1 1.16659999999963 36
"26012" 139 2 1.38090000000037 94
"26013" 139 -2 1.51220000000112 4
"26014" 139 2 1.51519999999925 97
"26015" 139 1 1.16290000000037 74
"26016" 139 -1 1.18329999999888 34
"26017" 139 -1 1.35279999999888 28
"26018" 139 -1 1.32270000000112 31
"26019" 139 2 1.4225 97
"26020" 139 1 1.31289999999851 80
"26021" 139 -2 1.37430000000075 5
"26022" 139 2 1.20690000000037 99
"26023" 139 2 1.43309999999963 98
"26024" 139 1 1.47480000000075 79
"26025" 139 2 1.39109999999963 99
"26026" 139 -1 1.5905 16
"26027" 139 -2 1.67190000000037 1
"26028" 139 2 1.86829999999888 100
"26029" 139 -2 1.349 6
"26030" 139 -1 1.43120000000112 11
"26031" 139 -1 1.36190000000037 16
"26032" 139 -1 1.32 7
"26033" 139 1 1.27609999999963 89
"26034" 139 -2 1.579 6
"26035" 139 1 1.28830000000074 75
"26036" 139 2 1.63890000000037 97
"26037" 139 1 1.3895 76
"26038" 139 -2 1.90530000000074 1
"26039" 139 -2 1.52089999999851 4
"26040" 139 -2 1.46380000000074 2
"26041" 139 1 1.2555 84
"26042" 139 2 1.58690000000037 97
"26043" 139 -2 1.66780000000075 2
"26044" 139 1 1.33820000000112 76
"26045" 139 -1 1.52969999999925 5
"26046" 139 2 1.18240000000037 98
"26047" 139 -2 1.65869999999925 3
"26048" 140 1 2.86040000009537 42
"26049" 140 -2 3.93560000014305 46
"26050" 140 -1 2.48670000004768 36
"26051" 140 -1 1.95179999995232 51
"26052" 140 2 2.09229999995232 61
"26053" 140 -1 3.07380000019073 39
"26054" 140 2 2.378 45
"26055" 140 -1 2.91809999990463 41
"26056" 140 1 2.0425 48
"26057" 140 -1 1.84690000009537 43
"26058" 140 1 2.26609999990463 63
"26059" 140 -1 2.297 47
"26060" 140 -2 2.09609999990463 51
"26061" 140 1 2.36510000014305 48
"26062" 140 -1 3.268 47
"26063" 140 2 2.42909999990463 51
"26064" 140 -2 2.69340000009537 45
"26065" 140 -2 2.99389999985695 51
"26066" 140 -2 3.12679999995232 47
"26067" 140 2 4.90810000014305 50
"26068" 140 1 2.09479999995232 48
"26069" 140 1 1.88570000004768 52
"26070" 140 -1 2.69190000009537 38
"26071" 140 1 4.08090000009537 50
"26072" 140 2 2.58290000000002 50
"26073" 140 -1 2.7315 44
"26074" 140 1 2.13439999985695 57
"26075" 140 -2 2.08339999985695 37
"26076" 140 -2 1.91610000014305 25
"26077" 140 -2 2.2655 31
"26078" 140 1 2.26320000004768 30
"26079" 140 2 2.271 54
"26080" 140 1 2.09230000019073 58
"26081" 140 2 2.0315 58
"26082" 140 -2 1.95839999985695 27
"26083" 140 -1 3.14039999985695 35
"26084" 140 2 2.77429999995232 55
"26085" 140 2 1.938 47
"26086" 140 -2 2.87329999995232 48
"26087" 140 1 2.30589999985695 44
"26088" 140 -2 1.96540000009537 40
"26089" 140 2 1.9355 50
"26090" 140 2 2.15189999985695 54
"26091" 140 1 1.63609999990463 53
"26092" 140 -1 1.51370000004768 37
"26093" 140 -2 2.55979999995232 43
"26094" 140 -1 1.66019999980927 35
"26095" 140 -1 1.61650000014307 45
"26096" 140 -2 2.13220000004768 44
"26097" 140 -1 2.17159999990463 47
"26098" 140 1 2.79060000014305 45
"26099" 140 -1 3.131 42
"26100" 140 2 2.18790000009537 45
"26101" 140 2 2.46890000009537 57
"26102" 140 -1 2.04370000004768 43
"26103" 140 1 1.92079999995232 58
"26104" 140 1 2.00419999980926 58
"26105" 140 -2 2.358 42
"26106" 140 1 1.91820000004768 59
"26107" 140 -2 1.99490000009537 47
"26108" 140 -1 2.176 38
"26109" 140 -1 2.36139999985695 45
"26110" 140 2 2.32580000019074 56
"26111" 140 -2 1.8235 41
"26112" 140 2 2.031 64
"26113" 140 -2 2.14389999985695 45
"26114" 140 -1 2.86129999995232 40
"26115" 140 1 2.0175 72
"26116" 140 1 2.33359999990463 55
"26117" 140 2 2.0295 57
"26118" 140 -2 1.53529999995232 39
"26119" 140 2 1.71440000009537 62
"26120" 140 2 2.21479999995232 58
"26121" 140 -2 2.79520000004768 42
"26122" 140 -1 1.66259999990463 47
"26123" 140 1 2.09529999995232 57
"26124" 140 -2 1.698 43
"26125" 140 1 1.73329999995232 59
"26126" 140 1 2.18520000004768 57
"26127" 140 2 2.58170000004768 57
"26128" 140 -2 2.39559999990463 46
"26129" 140 2 1.58820000004768 53
"26130" 140 1 2.0535 58
"26131" 140 -1 2.32820000004768 43
"26132" 140 1 3.587 45
"26133" 140 2 1.84870000004768 57
"26134" 140 -1 1.77790000009537 44
"26135" 140 -2 2.09310000014305 41
"26136" 140 -1 1.57520000004768 42
"26137" 140 -2 2.03279999995232 47
"26138" 140 1 1.89829999995232 62
"26139" 140 -1 2.1665 41
"26140" 140 -1 2.27829999995232 47
"26141" 140 1 2.84259999990463 58
"26142" 140 1 2.2215 57
"26143" 140 -2 3.382 45
"26144" 140 -1 2.37280000019073 47
"26145" 140 -2 2.14079999995232 42
"26146" 140 -2 2.755 47
"26147" 140 2 2.47329999995232 58
"26148" 140 1 1.87689999985695 62
"26149" 140 -1 2.66960000014305 38
"26150" 140 2 2.8065 56
"26151" 140 -2 1.91329999995232 45
"26152" 140 -1 2.81989999985695 41
"26153" 140 2 2.22670000004768 60
"26154" 140 2 1.89360000014305 60
"26155" 140 -1 1.6865 56
"26156" 140 -1 1.81589999985695 41
"26157" 140 -1 1.95029999995232 43
"26158" 140 1 2.69160000014305 60
"26159" 140 -1 2.46529999995232 44
"26160" 140 -1 1.7335 41
"26161" 140 -2 2.6005 43
"26162" 140 1 2.79589999985695 63
"26163" 140 -1 2.98729999995232 22
"26164" 140 2 2.34009999990463 70
"26165" 140 2 3.54559999990463 83
"26166" 140 -2 2.26310000014305 43
"26167" 140 1 2.22090000009537 76
"26168" 140 2 1.88269999980927 68
"26169" 140 -1 1.93710000014305 39
"26170" 140 2 2.33490000009537 78
"26171" 140 1 2.20690000009537 60
"26172" 140 1 3.54590000009537 66
"26173" 140 2 3.62540000009537 39
"26174" 140 -2 4.60769999980926 22
"26175" 140 2 4.43989999985695 76
"26176" 140 1 1.706 61
"26177" 140 2 1.62189999985695 68
"26178" 140 -2 1.90809999990463 29
"26179" 140 -2 1.52810000014305 34
"26180" 140 1 2.38 69
"26181" 140 2 1.80110000014305 68
"26182" 140 -1 2.62720000004768 25
"26183" 140 1 1.99590000009537 71
"26184" 140 2 2.78829999995232 75
"26185" 140 2 2.22309999990463 79
"26186" 140 2 1.91270000004768 76
"26187" 140 1 2.64670000004768 71
"26188" 140 -1 3.62090000009537 16
"26189" 140 2 1.78829999995232 82
"26190" 140 -1 4.76959999990463 21
"26191" 140 -2 1.76570000004768 20
"26192" 140 -2 1.81229999995232 21
"26193" 140 2 2.52880000019073 73
"26194" 140 -1 2.59760000014305 26
"26195" 140 -2 1.73920000004768 22
"26196" 140 -2 2.01270000004768 28
"26197" 140 1 1.53409999990463 70
"26198" 140 -1 2.16379999995232 39
"26199" 140 -1 1.86019999980927 32
"26200" 140 -1 2.13509999990463 27
"26201" 140 1 2.40459999990463 73
"26202" 140 1 2.22739999985695 74
"26203" 140 -2 1.69919999980927 28
"26204" 140 2 1.70690000009537 83
"26205" 140 2 2.14920000004768 78
"26206" 140 -2 1.82509999990463 15
"26207" 140 1 1.9855 79
"26208" 140 -2 2.0025 14
"26209" 140 1 2.589 76
"26210" 140 -2 2.25089999985695 23
"26211" 140 -1 2.51930000019073 28
"26212" 140 1 2.53210000014305 74
"26213" 140 -1 1.68429999995232 15
"26214" 140 1 2.04109999990463 86
"26215" 140 2 2.24120000004768 88
"26216" 140 -1 1.60520000004768 19
"26217" 140 1 1.92510000014305 83
"26218" 140 -2 1.85710000014305 18
"26219" 140 -1 2.33559999990463 14
"26220" 140 1 1.65530000014324 86
"26221" 140 2 1.75450000009546 77
"26222" 140 -2 1.672 19
"26223" 140 -2 2.08930000009527 22
"26224" 140 2 1.71280000014324 81
"26225" 140 2 1.98460000000009 84
"26226" 140 1 2.84959999990463 81
"26227" 140 2 2.83120000009518 85
"26228" 141 -1 4.16919999998808 13
"26229" 141 -2 3.62930000001192 13
"26230" 141 -1 3.54339999997616 22
"26231" 141 2 3.18059999996424 85
"26232" 141 -2 4.33939999997616 29
"26233" 141 2 4.18589999997616 85
"26234" 141 -2 3.13280000001192 12
"26235" 141 1 3.50729999995232 76
"26236" 141 -2 3.33219999998808 18
"26237" 141 2 3.698 81
"26238" 141 1 3.04919999998808 66
"26239" 141 1 3.48160000002384 68
"26240" 141 1 4.12069999998808 68
"26241" 141 1 4.04919999998808 74
"26242" 141 -1 3.9515 28
"26243" 141 2 3.52030000001192 72
"26244" 141 -1 3.405 37
"26245" 141 1 3.60930000001192 63
"26246" 141 -1 3.41690000003576 31
"26247" 141 2 4.843 64
"26248" 141 -1 3.456 32
"26249" 141 -1 3.85339999997616 12
"26250" 141 -2 3.50170000004768 21
"26251" 141 1 4.72319999998808 70
"26252" 141 1 4.03360000002384 55
"26253" 141 -1 2.93790000003576 20
"26254" 141 -2 3.69739999997616 28
"26255" 141 2 2.84669999998808 71
"26256" 141 -2 2.893 31
"26257" 141 2 3.53869999998808 66
"26258" 141 2 3.54590000003576 60
"26259" 141 -2 2.95259999996424 38
"26260" 141 2 3.02070000004768 62
"26261" 141 2 2.85440000003576 61
"26262" 141 1 3.02319999998808 58
"26263" 141 2 3.25860000002384 65
"26264" 141 -1 3.777 28
"26265" 141 1 3.60490000003576 60
"26266" 141 -2 4.87160000002384 29
"26267" 141 2 3.09130000001192 60
"26268" 141 -1 3.94280000001192 26
"26269" 141 -1 2.81560000002384 30
"26270" 141 -1 3.50429999995232 40
"26271" 141 1 2.663 63
"26272" 141 -2 2.50819999998808 19
"26273" 141 -1 2.60640000003576 31
"26274" 141 -1 3.27969999998808 33
"26275" 141 2 2.40809999996424 69
"26276" 141 -2 3.68019999998808 29
"26277" 141 -1 3.32610000002384 31
"26278" 141 1 2.36410000002384 66
"26279" 141 -1 2.96 35
"26280" 141 1 4.05169999998808 63
"26281" 141 1 3.23079999995232 67
"26282" 141 2 3.19430000001192 64
"26283" 141 2 2.67759999996424 63
"26284" 141 -1 3.289 25
"26285" 141 -1 2.6725 30
"26286" 141 1 2.37469999998808 65
"26287" 141 -2 2.274 24
"26288" 141 -2 3.21019999998808 31
"26289" 141 1 2.02969999998808 74
"26290" 141 -2 3.34030000001192 32
"26291" 141 -1 2.66780000001192 23
"26292" 141 -1 2.27390000003576 29
"26293" 141 2 2.97489999997616 64
"26294" 141 1 3.24819999998808 64
"26295" 141 1 3.36059999996424 68
"26296" 141 -2 2.69909999996424 24
"26297" 141 2 2.87539999997616 75
"26298" 141 -2 3.30360000002384 40
"26299" 141 -1 2.57659999996424 35
"26300" 141 -2 3.20529999995232 24
"26301" 141 -2 2.57640000003576 30
"26302" 141 2 2.16589999997616 63
"26303" 141 -2 2.69730000001192 30
"26304" 141 -1 3.056 31
"26305" 141 2 2.75329999995232 70
"26306" 141 2 2.62310000002384 67
"26307" 141 -2 2.16510000002384 34
"26308" 141 2 2.77869999998808 71
"26309" 141 1 2.3985 77
"26310" 141 -2 2.54930000001192 40
"26311" 141 1 2.78910000002384 66
"26312" 141 1 3.11090000003576 70
"26313" 141 -1 2.6195 34
"26314" 141 1 3.61180000001192 63
"26315" 141 2 2.59019999998808 62
"26316" 141 2 2.60530000001192 66
"26317" 141 -1 2.76769999998808 29
"26318" 141 2 2.30519999998808 61
"26319" 141 -1 2.20369999998808 34
"26320" 141 1 2.89430000001192 72
"26321" 141 -2 2.45559999996424 33
"26322" 141 2 2.66480000001192 68
"26323" 141 -1 2.77640000003576 25
"26324" 141 -1 2.78520000004768 30
"26325" 141 -2 2.15329999995232 28
"26326" 141 -2 2.35710000002384 32
"26327" 141 2 3.05830000001192 66
"26328" 141 -1 2.38840000003576 25
"26329" 141 1 3.59569999998808 66
"26330" 141 1 2.80709999996424 62
"26331" 141 -1 3.26780000001192 43
"26332" 141 -1 4.17659999996424 38
"26333" 141 1 2.395 63
"26334" 141 1 2.53980000001192 59
"26335" 141 2 2.68719999998808 69
"26336" 141 -1 2.28129999995232 36
"26337" 141 -2 2.57839999997616 35
"26338" 141 2 2.30619999998808 60
"26339" 141 1 2.7705 63
"26340" 141 -2 2.405 26
"26341" 141 2 3.1205 62
"26342" 141 2 2.43310000002384 63
"26343" 141 -2 2.96739999997616 33
"26344" 141 2 2.68939999997616 71
"26345" 141 1 3.10789999997616 75
"26346" 141 2 3.19180000001192 63
"26347" 141 -1 2.459 28
"26348" 141 1 2.40160000002384 64
"26349" 141 1 2.63310000002384 60
"26350" 141 -1 2.65369999998808 38
"26351" 141 -1 2.71109999996424 34
"26352" 141 2 3.19819999998808 59
"26353" 141 1 2.72140000003576 59
"26354" 141 -2 3.004 26
"26355" 141 -2 2.93479999995232 33
"26356" 141 2 2.15759999996424 65
"26357" 141 1 2.3125 65
"26358" 141 2 2.717 71
"26359" 141 -2 3.70479999995232 17
"26360" 141 -1 2.76030000001192 38
"26361" 141 1 2.73510000002384 68
"26362" 141 -1 3.10860000002384 30
"26363" 141 -2 2.84010000002384 36
"26364" 141 -2 2.66440000003576 32
"26365" 141 -2 2.6945 24
"26366" 141 1 2.63289999997616 65
"26367" 141 2 2.58260000002384 67
"26368" 141 -1 2.39990000003576 44
"26369" 141 1 2.34930000001192 69
"26370" 141 1 2.41119999998808 64
"26371" 141 -2 2.25389999997616 32
"26372" 141 -2 2.26839999997616 33
"26373" 141 -1 2.14929999995232 38
"26374" 141 -2 4.96759999996424 28
"26375" 141 2 2.63670000004768 62
"26376" 141 2 2.68990000003576 61
"26377" 141 -2 2.62480000001192 31
"26378" 141 1 2.21969999998808 66
"26379" 141 1 2.54580000001192 70
"26380" 141 -1 2.28640000003576 38
"26381" 141 -1 2.51139999997616 38
"26382" 141 1 2.099 61
"26383" 141 2 2.5915 66
"26384" 141 2 1.865 66
"26385" 141 -1 2.13139999997616 39
"26386" 141 -1 2.29669999998808 37
"26387" 141 1 2.3645 64
"26388" 141 -1 2.34040000003576 37
"26389" 141 1 2.29919999998808 60
"26390" 141 1 2.42390000003576 64
"26391" 141 1 2.20959999996424 62
"26392" 141 -2 2.83430000001192 36
"26393" 141 -1 2.42510000002384 39
"26394" 141 2 2.19280000001192 65
"26395" 141 -1 2.39359999996424 38
"26396" 141 -2 2.6385 31
"26397" 141 2 2.53080000001192 75
"26398" 141 -2 2.25769999998808 29
"26399" 141 2 2.69719999998808 67
"26400" 141 -1 2.18220000004768 31
"26401" 141 -2 2.48189999997616 36
"26402" 141 2 2.20009999996424 70
"26403" 141 2 2.43430000001192 63
"26404" 141 -2 2.2725 40
"26405" 141 1 2.29269999998808 60
"26406" 141 -1 3.24659999996424 37
"26407" 141 1 4.3165 63
"26408" 141 2 2.23559999996424 70
"26409" 141 2 2.71630000001192 62
"26410" 141 -2 2.807 21
"26411" 141 -2 2.17 33
"26412" 142 2 1.92419999998808 97
"26413" 142 1 2.17159999999404 93
"26414" 142 -1 1.67609999999404 6
"26415" 142 -1 1.53969999998808 6
"26416" 142 1 1.39790000000596 83
"26417" 142 2 2.52909999999404 97
"26418" 142 -2 3.0955 2
"26419" 142 2 1.64359999999404 97
"26420" 142 -2 1.84709999999404 4
"26421" 142 -2 2.40059999999404 4
"26422" 142 -1 1.60209999999404 25
"26423" 142 1 2.28440000000596 73
"26424" 142 -2 1.9175 1
"26425" 142 2 1.73990000000596 96
"26426" 142 -2 1.84469999998808 7
"26427" 142 -1 1.83559999999404 5
"26428" 142 2 1.94740000000596 92
"26429" 142 -1 1.57279999998212 6
"26430" 142 -1 2.00030000001192 1
"26431" 142 2 1.8355 96
"26432" 142 1 2.1275 99
"26433" 142 1 2.17480000001192 98
"26434" 142 1 1.801 98
"26435" 142 -1 2.59189999997616 13
"26436" 142 2 1.94679999998212 99
"26437" 142 -1 2.27990000000596 30
"26438" 142 -1 1.87189999997616 34
"26439" 142 2 1.9245 99
"26440" 142 1 1.82690000000596 86
"26441" 142 -1 1.85340000000596 10
"26442" 142 1 1.78559999999404 75
"26443" 142 2 1.66369999998808 93
"26444" 142 -2 2.28340000000596 10
"26445" 142 1 2.01290000000596 79
"26446" 142 -2 1.487 12
"26447" 142 1 4.37009999999404 94
"26448" 142 -2 1.49480000001192 9
"26449" 142 -2 2.40940000000596 10
"26450" 142 2 1.61230000001192 95
"26451" 142 2 2.59880000001192 94
"26452" 142 -2 2.15010000002384 2
"26453" 142 -2 1.72030000001192 2
"26454" 142 -2 2.01020000001788 3
"26455" 142 1 1.23979999998212 99
"26456" 142 -1 1.36609999999404 8
"26457" 142 1 2.29969999998808 85
"26458" 142 2 1.95769999998808 93
"26459" 142 2 2.97340000000596 93
"26460" 142 -1 1.6665 33
"26461" 142 -2 1.90490000000596 10
"26462" 142 2 1.73359999999404 96
"26463" 142 -1 1.65059999999404 5
"26464" 142 1 1.92709999999404 95
"26465" 142 1 1.09539999997616 88
"26466" 142 1 1.35319999998808 96
"26467" 142 -1 1.4375 29
"26468" 142 1 1.60180000001192 88
"26469" 142 -2 1.308 6
"26470" 142 -2 1.67440000000596 10
"26471" 142 -1 1.12370000001788 10
"26472" 142 -2 1.11769999998808 8
"26473" 142 1 2.92369999998808 99
"26474" 142 -2 2.30419999998808 9
"26475" 142 -2 2.402 2
"26476" 142 -2 2.45 4
"26477" 142 1 1.49580000001192 87
"26478" 142 2 1.21560000002384 97
"26479" 142 -2 1.73730000001192 2
"26480" 142 -1 1.7575 0
"26481" 142 2 1.12979999998212 93
"26482" 142 -1 1.90459999999404 7
"26483" 142 -1 1.5195 19
"26484" 142 2 1.87209999999404 95
"26485" 142 -2 1.646 8
"26486" 142 2 0.987100000023842 89
"26487" 142 1 1.42259999999404 94
"26488" 142 -2 1.88059999999404 20
"26489" 142 1 3.91309999999404 91
"26490" 142 -1 1.44180000001192 10
"26491" 142 -1 1.3625 22
"26492" 142 2 2.14119999998808 92
"26493" 142 1 2.3185 89
"26494" 142 -2 1.45739999997616 9
"26495" 142 1 0.919199999988079 88
"26496" 142 -1 1.44130000001192 18
"26497" 142 -1 1.41019999998808 12
"26498" 142 2 1.0365 95
"26499" 142 1 0.888800000011921 97
"26500" 142 -2 1.30790000000596 18
"26501" 142 -1 1.77270000001788 8
"26502" 142 2 1.49669999998808 99
"26503" 142 2 1.601 99
"26504" 142 -1 1.217 10
"26505" 142 2 2.0685 97
"26506" 142 -1 1.613 22
"26507" 142 2 1.43590000000596 98
"26508" 142 -2 1.48619999998808 13
"26509" 142 -1 1.32489999997616 10
"26510" 142 1 1.28080000001192 75
"26511" 142 1 1.5745 90
"26512" 142 1 1.08569999998808 96
"26513" 142 1 1.45880000001192 94
"26514" 142 -2 1.758 14
"26515" 142 -1 1.6415 1
"26516" 142 1 1.45130000001192 85
"26517" 142 1 1.4015 96
"26518" 142 2 1.08790000000596 98
"26519" 142 2 1.90459999999404 99
"26520" 142 -1 1.30240000000596 10
"26521" 142 2 1.37759999999404 98
"26522" 142 -1 1.21170000001788 1
"26523" 142 -1 1.54620000001788 4
"26524" 142 -2 2.39690000000596 10
"26525" 142 2 1.78579999998212 96
"26526" 142 -1 1.59620000001788 27
"26527" 142 -1 1.30269999998808 21
"26528" 142 2 1.27240000000596 95
"26529" 142 -1 1.21780000001192 12
"26530" 142 2 1.43889999997616 98
"26531" 142 1 1.48929999998212 98
"26532" 142 -2 1.33879999998212 2
"26533" 142 1 1.68439999997616 99
"26534" 142 1 2.78170000001788 98
"26535" 142 -2 1.724 15
"26536" 142 2 1.85620000001788 97
"26537" 142 1 1.42229999998212 99
"26538" 142 -2 2.02690000000596 6
"26539" 142 2 2.01109999999404 99
"26540" 142 -2 1.39659999999404 3
"26541" 142 -1 2.15790000000596 2
"26542" 142 2 3.02829999998212 97
"26543" 142 -2 1.62720000001788 2
"26544" 142 2 2.5445 97
"26545" 142 -1 1.45759999999404 5
"26546" 142 1 1.34219999998808 98
"26547" 142 -2 1.40059999999404 2
